screen_time_hours,sleep_duration_hours,study_time_hours,workout_time_hours,stress_level,anxiety_level,coffee_intake_mg,socializing_time_hours,water_intake_litres,junk_food_intake,burnout_score
7.2456998646949975,7.069654822234223,2.4864098228610785,1.2238584629051388,1,5,233.2494884807807,2.5198634397998125,0.6820160662054366,1,4.44
3.8647591412348112,4.960215788530121,1.1563786665163125,0.21456192396575036,5,5,160.63349134002192,2.74331212954292,2.3507484340594935,4,9.45
5.715241029957413,8.119380349040831,7.0026673039109735,0.43661626554509736,2,5,216.83833774583138,0.7785049369334347,2.396804343518106,1,5.39
6.240591263423798,7.968226271711613,3.3546403223157286,0.4030374968004723,1,2,125.85748903601981,1.383547654698953,2.596519292297354,5,3.04
7.028877668117498,10.24488208495819,3.498333967089905,1.0714715473818535,1,1,128.74289299108332,0.9963387883281978,1.925480341914909,3,1.37
7.423229756177779,6.538332647570499,6.656388283698115,1.866257499742546,2,5,269.5400997005066,1.4632768899169712,1.8390037363532024,5,7.36
3.7507158163242615,7.328725491495908,5.11246001880132,2.115650073096316,5,5,184.90681507324067,2.716110698081099,1.7461384433484293,3,9.1
2.9317716585287554,7.374075525566133,4.911775544163215,1.3190255507203785,1,2,92.83883740754091,1.4048032690577084,1.7917211850808985,2,1.72
8.555353643797018,9.366179919645212,8.330004689802168,1.2504222374722285,5,1,221.75795508963796,1.9648467730681831,2.5598951753700936,4,6.39
6.6646280239591835,6.857056701419572,2.712963539239714,0.09947113292363052,4,3,107.33562132577035,0.9575383830687645,1.986742375635521,1,5.63
4.503026926886893,7.418532288655509,5.855680256162474,0.7286631001329891,5,2,168.05585102492185,3.226422164533702,2.1890353980007013,4,6.92
9.102303951045046,7.911844764574809,4.114026249794169,0.6061081240458805,3,1,296.93397046875236,1.4548900097766628,1.778996584019798,1,3.32
6.231349268585717,7.279913684734537,4.537184557726514,0.6895762008744419,3,5,35.497408988955655,3.522980551909954,2.6604239531103535,5,7.41
8.358594368127653,6.330349578174207,7.056936852825063,0.9159280907076052,5,1,135.93744625867708,2.06092909384936,1.0476305602826304,5,7.11
6.135036962820218,7.291134989347461,5.015671512579248,0.7639547111514363,3,1,182.66173127216246,0.5930004220369207,1.3897379126409772,1,3.16
10.121495849763974,8.610447624789657,5.076592158099266,0.010350094812106136,4,1,211.17586677317394,1.8289732534543757,2.189855262117279,4,5.46
9.510681684886409,5.460227050883409,6.145014674619604,1.373955128058767,2,3,50.70128741113018,0.9372231725338356,2.8753053756154676,1,3.47
5.502071703041853,7.199454511220314,3.2700945409142292,0.46362848713009674,3,1,27.136778513998564,2.5893493773781526,1.8874499001206149,2,2.85
7.943141901908711,5.94981877759124,2.3215806653219873,1.1196234320555747,3,3,237.25994815923409,1.7386372176731335,1.5788145971363283,5,6.6
7.290751899170295,8.792569943387264,1.9103816119579329,2.0370413348749867,5,5,92.36681145569301,2.163210255027354,2.500331352579172,2,8.33
8.737263115064698,4.715219642824338,0.06728682124799645,0.5403077042067883,4,3,89.0173993602148,1.6306468899534372,2.16184922100745,5,7.3
4.070153078839791,6.161617229092617,8.112414259880644,0.0,2,5,274.0199738217733,1.4446576961366746,2.645106905997122,5,7.23
7.372102919996879,7.565817812596781,1.7935832685566337,0.8569978890599446,5,5,155.5761851785458,1.0263779903843728,1.3548244576278292,3,9.42
8.116848973699176,9.34828604385151,3.557492752828456,1.5504798174992855,5,3,156.09905821452594,2.8362229368215295,2.605834243005463,2,6.76
2.4825210271537714,6.901374608390518,3.446373400222159,1.979173727110297,4,2,135.61604438787742,1.826846898200302,1.2257712716158642,2,5.01
3.63348297466845,6.167200709960202,4.614813395618201,0.3852252027737916,2,4,52.08143466054639,1.685309106301616,1.8559139269225664,3,4.97
1.9215356444797989,9.821735604160885,5.6314744250785935,1.2483496116182609,4,1,204.05575595155102,1.8017861015578398,2.206391376411963,4,4.87
5.461186331110884,4.8279791493756345,5.720946976719491,0.7673447716099733,2,4,182.75604175404987,1.3211382065142254,2.093006689099547,2,5.02
7.435084511591924,3.701791065069877,2.8338451228621233,0.9470258228479321,4,1,163.4953060271546,1.6886485732239747,2.5302961679911835,1,4.03
9.004714104192056,7.6600216750799985,3.665756572427177,2.3221716735085174,5,1,140.69415685789937,2.205629814693488,1.0866699914953881,3,5.94
6.14818956083955,6.246918663471083,4.5651599009765995,0.2485148358024234,5,5,126.61442805293704,0.965863000943235,2.0705037398495185,2,8.96
9.257231091142584,5.46815077430393,3.5026177476329057,1.1268698307472866,1,1,222.99867116379318,1.1106480069207922,2.5998210163919735,4,2.27
3.2397970835702172,8.06253467094903,7.214691152039985,1.2338465858827166,3,1,138.6965549435124,3.378284093622674,2.0296471135360483,2,2.92
2.5932351212896907,7.365701070656798,4.981949903276503,1.5428931624696736,4,3,144.87511691728886,1.637243467200444,1.4288301601166489,5,7.23
5.888904602206763,6.1538820538949075,5.4697555720996345,1.0489915767354476,1,4,192.3914523907019,1.4484391910759902,2.5037536974133263,1,3.34
6.768130897878614,5.079543401993659,5.325762537334826,1.1540252697520512,3,3,166.63687445443088,0.6561283944407246,1.675844864928152,3,5.8
5.934610503811814,8.308685992420218,6.34694771497065,0.8041757162891044,4,1,281.38208460323506,2.8506776374742393,1.5878384939685608,5,5.86
1.8651157999202468,7.975301766937991,4.3620431174074135,1.1345634706225536,2,5,9.090657802135638,0.9440741864891566,1.5249321235582465,4,6.05
5.821759920974423,6.851236204330926,1.406336104088307,0.8284038622512948,3,3,173.99259506938105,1.984707339038542,1.9006574435255188,5,6.17
3.3910609989902936,9.7699554940715,4.799375903505283,1.3107859449280255,5,3,93.55153756222649,0.29181493068340947,2.091530110186435,5,8.09
7.339345097660077,5.394872850510771,2.697286212416342,0.815194831978183,1,2,74.63307721960565,2.8181728003641164,1.3654499726484604,4,2.78
6.733196492193697,4.711712243612892,2.9427666365004863,1.1885501969510932,3,1,113.43486351645218,3.1768562436185808,1.468177061635028,5,4.52
4.12024042734529,5.962137895178134,5.172728037510186,0.9853685931575108,3,5,154.37435267854093,2.4845203454780154,1.652758562068891,3,7.11
4.972266165326613,6.931620975466753,6.476566142867272,1.563025125386084,5,3,157.9255260738728,0.4655198685947033,1.5225056760566797,2,7.36
3.881572956222097,7.3650091739840375,4.042543153472123,0.9743031382057569,4,3,28.615502745720548,2.8387621439092308,2.018379113274715,5,6.79
5.874641805453656,6.638145913215505,4.617666025197927,0.11348376589655929,2,5,106.71329362577444,1.1726510003596475,2.18061079820044,3,6.04
7.910284641002477,7.528083094771445,7.404429889270476,1.6309607503569958,5,1,172.49772411811674,0.8290281212783877,2.1119369051332963,2,5.67
4.028547907328912,5.122690863714334,4.4815063589771365,0.5471338495686906,2,2,79.84556393730765,1.6165389542423467,2.112665944373901,2,2.91
7.008093031035688,9.165646906109888,9.203366228360789,0.6731168306755901,4,3,60.817287622678776,1.5966323266535105,2.8354958576443057,5,7.11
4.939484763255118,6.876773232411146,5.1310192912630885,0.702169352978254,3,2,0.0,1.4949513488197104,2.2118417998135778,3,4.19
4.414254335475311,8.675943747382192,0.4784744816883646,1.6872190465854087,2,4,96.9445241299713,3.273674247904694,2.3919821239446235,5,5.26
5.785939280090885,7.5140880195665565,5.506683242209065,0.0,1,1,58.02966408393489,4.011825996442626,1.7926921251115135,4,1.62
3.929515355161252,7.685129828730676,4.7623167697655555,2.568874266829997,1,4,71.28536935119537,0.6308634626505354,2.4720030713307457,2,3.27
4.8927013893056355,7.8546509203483055,6.579505508165491,1.528028404533026,5,4,128.25437573762775,1.3111676056754096,1.7688237381033391,5,9.25
3.604244214822303,7.671562840025972,5.346362702539917,1.1116194570645799,4,4,102.01368987656818,2.142748336044957,2.205724163794295,2,6.56
9.929450265832779,7.964084139801316,3.7230880320324524,0.9725529996918568,5,1,56.70096849125551,1.6112835090627726,1.3143165659088087,3,5.9
6.070527103943458,8.993728795198647,1.5514035274212685,1.1427770374288284,5,1,0.0,2.3993987492785163,2.083117065994061,1,4.29
4.600548984014829,7.294781754552205,3.5819534854279493,1.2605612141896692,5,5,174.1849044118114,2.915985355945795,1.5123098824153312,5,10.0
6.427959821468444,8.063505636382768,2.2989590915813998,1.3226077929750284,1,2,210.22617710467784,2.749365942270041,2.4680178272419537,5,3.0
5.77534390061834,6.86539645856916,2.8389531003905546,1.2778022330017242,1,2,118.26040168045012,2.609733567849832,2.437938230999392,2,1.6
5.558060800933554,9.16017582317421,5.177156808841219,1.0447903406276244,5,5,128.73794428365784,3.659095520919723,1.7666863062204536,3,8.92
7.22833340008685,5.985411546911095,7.3398090087028125,0.901330789846337,1,5,150.22484125488984,0.41105271708389046,3.02478746431227,4,5.57
7.51501542009461,9.701410649366224,4.7893430596459625,0.9243633581732441,4,4,276.30268612898016,3.480108791954615,1.8570608519032625,3,7.36
4.938997704778945,6.939763074033485,1.6082338759296313,0.9025458598236595,5,5,24.583376493938317,1.5870083659102563,1.1939905496637364,5,9.87
4.84836351871064,4.853837346822928,4.889205336440281,1.5668850484335324,1,3,116.84082193019444,2.785125220675627,1.6104410148186599,4,3.63
5.449896605696712,7.192156622366184,6.393262973291302,1.2967783611404309,2,2,12.24216286938244,0.9703337717205565,1.4779294888210746,3,3.37
1.3961576705288303,5.978422513787679,2.780434191361236,0.0,5,5,178.9854766988447,1.0915036081067222,2.189801050893127,1,8.3
2.9696178756028955,8.260965323483086,3.7319656666541645,1.3279503882648804,5,3,138.4833284969591,2.6621172914820272,1.3823184866637739,2,6.82
8.733748534889049,6.021064031046413,4.0293763894583945,1.0973680973593873,4,3,166.2393690348862,0.07126997725015438,1.7303929920968772,3,6.92
9.289935427002568,6.33072485017783,2.43020337383552,0.9906456217770513,3,3,162.2498050072861,2.9894420782883127,2.1572760852683848,3,5.38
5.501927920887243,4.165688903581703,5.2965608676877185,0.8057407734555571,3,3,229.25666029628127,3.259963502341588,2.0693229473559014,1,4.73
7.153113926111533,6.321540521126385,3.758103702784437,1.5620563599930066,4,4,193.05063716547727,2.17778485382896,1.9936780938291103,5,8.27
6.622500309087072,3.364181010056565,4.839064887814056,1.473763231061429,4,3,216.440636612807,2.1417610355785572,2.063000259522034,2,6.37
12.157761616910475,4.624145764771415,2.2250156443958,0.6135611660881954,4,4,64.75722480824447,1.1663638550915478,1.8147499512461729,3,7.65
8.239149822869154,8.140621984216446,3.125083399353179,1.2035261435622675,3,4,245.45366919801154,2.6744494024036682,1.1981239721668349,4,6.93
5.744164817038467,8.178700237976248,5.444762715655543,0.5141716327293571,4,3,92.21098084088004,2.347665246407426,1.8015808896276775,3,6.3
4.088919118799149,7.6381863426774474,3.254333695816466,0.31019091760553474,1,2,96.81043659008154,1.0784946039761771,2.2343748921576427,2,1.7
2.787107359484855,5.549535785306181,7.45392770246681,0.6866413877050175,5,3,171.66740618823957,1.608520049911808,1.9315325056952979,3,7.68
6.406927271734446,6.92843296578703,3.200727628770795,1.4311967361913793,5,3,174.15346104394212,1.8406645753041966,2.1957441865652503,1,6.62
4.487298509431393,6.994596191364147,4.449369451503772,1.4765625226880434,2,3,64.25145582140172,1.607197803480813,1.7066084852452574,3,4.09
3.1554925808046517,5.262452966211185,5.8651816637461796,1.2565427100486466,2,2,136.13765665808825,0.6370885866500251,2.4971680399389644,3,3.44
4.706854231514947,9.255097452650727,1.1632685341339366,1.3625478934239985,5,1,269.0588253495581,2.6990203085838953,0.7218410662643331,4,6.3
3.83690399277121,8.316043435863508,0.47838237603844824,1.2580891435574793,1,1,32.5330750772724,1.7564895440981054,2.0707202564616773,1,0.0
9.37428327014513,6.668553739255504,0.9486873708598105,0.6792592023885239,3,4,268.81753928101807,2.0153647758933095,2.6744401735606393,1,5.54
7.763279513898901,7.040328758491796,6.525168206854364,1.2159612723369704,3,4,130.6641238866808,1.4217334126025734,2.7488492580207313,3,6.25
5.9840547173667655,7.312574211921329,2.8962837082151065,1.4002047626138412,1,2,0.0,2.47527147397199,1.8840869153787623,4,2.32
8.959888277780053,3.937397697363564,9.116398571336504,1.377145664906787,3,5,40.6614613213675,2.1986961843814035,1.336900922178558,3,7.5
6.154736615295237,6.629233926219104,2.871504802685223,1.5944566857373215,4,1,72.92179698118453,3.2127843891304186,2.6832364211716797,3,4.2
4.2774315973434724,5.977023628003302,4.369102606394074,1.354151923600532,5,4,100.08565593738062,2.4805987129389844,1.9740674165972196,2,7.73
9.046248154539315,5.497569985157627,7.084219905135751,1.1757241037707915,5,1,141.62293930997296,1.7973155981628892,1.9205152303650597,2,5.74
7.077820087369317,6.578349560671068,8.012185776318246,1.5350751191582137,1,2,0.0,1.2602831824974396,1.5535726795611347,4,2.84
3.925507691347087,9.696529790274283,8.123007153272795,0.98673937037547,3,2,164.9443513982123,2.865952683916645,1.3750562595708713,5,5.31
5.619322643832784,7.961264291900514,6.416732461186285,0.5590626743861411,2,5,65.59275933400926,1.7174239012135422,2.281931584462177,2,5.39
4.248763493230486,6.143231515325805,6.048125051622925,0.9184665180281181,2,5,261.24180572808467,1.8282824334037793,2.3349357273793303,5,7.09
3.234400538071328,7.858874172034238,5.185053898402366,0.6275486775967755,3,2,128.38586234048205,1.8280283937073254,2.1007720008997106,1,3.44
